DistrictCode,SchoolCode,SARCYear,CSNAPC,ENAPC,FPANAPC,FLNAPC,MNAPC,SNAPC,SSNAPC,ALLNAPC,PSIAPC
3768106,0111195,2020-21,1,7,2,1,7,4,11,33,31.1
0761754,6004394,2020-21,0,0,0,0,0,0,0,0,
4970730,6051775,2020-21,0,0,0,0,0,0,0,0,
5071043,0127613,2020-21,0,0,0,0,0,0,0,0,
3667876,6059513,2020-21,0,0,0,0,0,0,0,0,
3768411,6059794,2020-21,0,0,0,0,0,0,0,0,
1964733,0139121,2020-21,0,0,0,0,0,0,0,0,
3968585,6104426,2020-21,0,0,0,0,0,0,0,0,
1964733,6017438,2020-21,0,0,0,0,0,0,0,0,
1062166,6006225,2020-21,0,0,0,0,0,0,0,0,
5475523,5434113,2020-21,0,4,0,4,2,0,0,10,9.3
4369369,6068910,2020-21,0,0,0,0,0,0,0,0,
0161259,6001689,2020-21,0,0,0,0,0,0,0,0,
3467447,6034672,2020-21,0,0,0,0,0,0,0,0,
4369666,4338950,2020-21,3,8,1,4,6,6,14,42,36.0
3066670,6030415,2020-21,0,0,0,0,0,0,0,0,
3767991,0139394,2020-21,0,0,0,0,0,0,0,0,
4870581,4830196,2020-21,0,0,0,1,1,2,0,4,14.9
5610561,6055974,2020-21,0,0,0,0,0,0,0,0,
3667637,6105936,2020-21,0,0,0,0,0,0,0,0,
3066449,3030640,2020-21,0,9,0,6,9,11,18,53,36.7
3667777,6036008,2020-21,0,0,0,0,0,0,0,0,
1964683,6014815,2020-21,0,0,0,0,0,0,0,0,
5872736,6056774,2020-21,0,0,0,0,0,0,0,0,
3066522,3032752,2020-21,3,11,1,2,7,6,20,52,37.1
3467447,3432051,2020-21,0,2,0,0,1,1,3,7,9.2
2065185,6101521,2020-21,0,0,0,0,0,0,0,0,
4469815,6049860,2020-21,0,0,0,0,0,0,0,0,
4310439,0123794,2020-21,0,4,0,2,3,4,8,21,64.5
3975499,6042881,2020-21,0,0,0,0,0,0,0,0,
4369419,6046940,2020-21,0,0,0,0,0,0,0,0,
3767991,0000000,2020-21,0,0,0,0,0,0,0,0,
2765961,0127456,2020-21,0,0,0,0,0,0,0,0,
3367033,0110106,2020-21,0,0,0,0,0,0,0,0,.0
0761796,6004972,2020-21,0,0,0,0,0,0,0,0,
0761747,6003909,2020-21,0,0,0,0,0,0,0,0,
3073635,3030244,2020-21,0,0,3,8,3,2,8,24,30.2
2165425,6024616,2020-21,0,0,0,0,0,0,0,0,
1964733,0131904,2020-21,0,0,0,0,0,0,0,0,
4570110,0135889,2020-21,0,0,0,0,0,0,0,0,.0
3166845,6031124,2020-21,0,0,0,0,0,0,0,0,
5071167,6110068,2020-21,0,0,0,0,0,0,0,0,
1964808,6020655,2020-21,0,0,0,0,0,0,0,0,
5872728,6056600,2020-21,0,0,0,0,0,0,0,0,
5672652,6060370,2020-21,0,0,0,0,0,0,0,0,
0161200,6117543,2020-21,0,0,0,0,0,0,0,0,
2765987,0118687,2020-21,0,0,0,0,0,0,0,0,
3467413,5731708,2020-21,0,0,2,0,1,0,2,5,20.9
3667876,0121343,2020-21,0,0,0,0,0,0,0,0,
0961853,0934554,2020-21,0,0,0,0,0,0,0,0,.0
4168973,6044259,2020-21,0,0,0,0,0,0,0,0,
3667678,6035513,2020-21,0,0,0,0,0,0,0,0,
1964634,6014450,2020-21,0,0,0,0,0,0,0,0,
3166845,6117824,2020-21,0,0,0,0,0,0,0,0,
5472041,0114165,2020-21,0,0,0,0,0,0,0,0,
4970953,6119069,2020-21,0,0,0,0,0,0,0,0,
2365581,6116149,2020-21,0,0,0,0,0,0,0,0,
1964733,6017040,2020-21,0,0,0,0,0,0,0,0,
3066464,6113344,2020-21,0,0,0,0,0,0,0,0,
3768122,3732195,2020-21,0,0,0,0,0,0,0,0,.0
1910199,0121772,2020-21,0,0,0,0,0,0,0,0,
2010207,0000000,2020-21,0,0,0,0,0,0,0,0,
3467330,6109755,2020-21,0,0,0,0,0,0,0,0,
5071266,0124768,2020-21,0,0,0,0,0,0,0,0,
3768411,6114276,2020-21,0,0,0,0,0,0,0,0,
0161150,6090393,2020-21,0,0,0,0,0,0,0,0,
3667876,0136952,2020-21,0,0,0,0,0,0,0,0,.0
3467421,6033724,2020-21,0,0,0,0,0,0,0,0,
3073924,6029060,2020-21,0,0,0,0,0,0,0,0,
1964733,6058028,2020-21,0,0,0,0,0,0,0,0,
0161259,6002182,2020-21,0,0,0,0,0,0,0,0,
1663990,6010557,2020-21,0,0,0,0,0,0,0,0,
1062117,1030196,2020-21,1,13,1,3,5,9,16,48,31.6
1964733,0124495,2020-21,0,2,0,1,1,0,2,6,20.8
0175093,6001424,2020-21,0,0,0,0,0,0,0,0,
3467447,6034953,2020-21,0,0,0,0,0,0,0,0,
3667587,6035174,2020-21,0,0,0,0,0,0,0,0,
3367249,6106884,2020-21,0,0,0,0,0,0,0,0,
0961903,6005565,2020-21,0,0,0,0,0,0,0,0,
3667710,6120042,2020-21,0,0,0,0,0,0,0,0,
1062414,6007157,2020-21,0,0,0,0,0,0,0,0,
1964733,6107403,2020-21,0,0,0,0,0,0,0,0,
1964733,0100743,2020-21,0,0,0,0,0,0,0,0,
0761804,6089130,2020-21,0,0,0,0,0,0,0,0,
1563503,0100685,2020-21,0,0,0,0,0,0,0,0,
2766068,2730083,2020-21,0,0,0,0,0,0,0,0,.0
1964725,1935758,2020-21,4,15,4,7,7,11,44,96,43.3
1964733,0125096,2020-21,0,0,0,0,0,0,0,0,
1964733,0101675,2020-21,0,2,0,3,1,1,3,10,27.4
1965060,6023121,2020-21,0,0,0,0,0,0,0,0,
1363099,6099485,2020-21,0,0,0,0,0,0,0,0,
1964642,6106272,2020-21,0,0,0,0,0,0,0,0,
1964733,0121095,2020-21,0,2,0,1,1,0,1,5,21.2
3968650,0128215,2020-21,0,0,0,0,0,0,0,0,.0
4369666,6048474,2020-21,0,0,0,0,0,0,0,0,
3066464,6097398,2020-21,0,0,0,0,0,0,0,0,
1964733,0109272,2020-21,0,0,0,0,0,0,0,0,
2465631,6025365,2020-21,0,0,0,0,0,0,0,0,
1964501,0000000,2020-21,0,0,0,0,0,0,0,0,
4369450,6115943,2020-21,0,0,0,0,0,0,0,0,
0161143,6090252,2020-21,0,0,0,0,0,0,0,0,
3667868,3635265,2020-21,1,2,5,0,2,3,7,20,19.6
1964873,6021471,2020-21,0,0,0,0,0,0,0,0,
5271522,6114342,2020-21,0,0,0,0,0,0,0,0,
1964733,6018253,2020-21,0,0,0,0,0,0,0,0,
4970920,4935292,2020-21,0,3,3,3,1,3,2,15,14.2
1965102,6023568,2020-21,0,0,0,0,0,0,0,0,
3667777,6106579,2020-21,0,0,0,0,0,0,0,0,.0
2065243,6023980,2020-21,0,0,0,0,0,0,0,0,
3066464,6089452,2020-21,0,0,0,0,0,0,0,0,
0161242,6118525,2020-21,0,0,0,0,0,0,0,0,
3567579,6035158,2020-21,0,0,0,0,0,0,0,0,
3667736,6035935,2020-21,0,0,0,0,0,0,0,0,
3667959,6108880,2020-21,0,0,0,0,0,0,0,0,
1964733,0135616,2020-21,0,0,0,0,0,0,0,0,
3476505,6033542,2020-21,0,0,0,0,0,0,0,0,
3066597,6029433,2020-21,0,0,0,0,0,0,0,0,
1964733,6066294,2020-21,0,0,0,0,0,0,0,0,
0461515,0434803,2020-21,0,8,0,2,2,0,4,16,8.4
3166845,0117150,2020-21,0,0,0,0,0,0,0,0,
3066522,6028690,2020-21,0,0,0,0,0,0,0,0,
0161259,6066450,2020-21,0,0,0,0,0,0,0,0,.0
3367033,6031751,2020-21,0,0,0,0,0,0,0,0,
1964592,6115265,2020-21,0,0,0,0,0,0,0,0,
1964212,6071369,2020-21,0,0,0,0,0,0,0,0,
1964733,0124396,2020-21,0,1,0,1,1,3,2,8,22.9
1973460,6108344,2020-21,0,0,0,0,0,0,0,0,
3667678,3631181,2020-21,0,0,0,0,0,0,0,0,.0
1975713,1934553,2020-21,1,9,1,4,6,10,9,40,31.3
0161309,6002547,2020-21,0,0,0,0,0,0,0,0,
0175093,0123935,2020-21,0,0,0,0,0,0,0,0,
1964329,1995893,2020-21,0,0,0,0,0,0,0,0,.0
1964733,1931864,2020-21,1,11,3,4,9,10,29,67,33.9
4369625,6097430,2020-21,0,0,0,0,0,0,0,0,
0161259,0100792,2020-21,0,0,0,0,0,0,0,0,
1062166,0140038,2020-21,0,1,1,0,0,0,1,3,1.4
0761648,6084941,2020-21,0,0,0,0,0,0,0,0,
0161176,6000756,2020-21,0,0,0,0,0,0,0,0,
3667876,6037030,2020-21,0,0,0,0,0,0,0,0,
3667686,6108831,2020-21,0,0,0,0,0,0,0,0,
1964733,6020036,2020-21,0,0,0,0,0,0,0,0,
1964998,6107924,2020-21,0,0,0,0,0,0,0,0,
0161259,0112797,2020-21,0,0,0,0,0,2,0,2,24.0
4068809,6043202,2020-21,0,0,0,0,0,0,0,0,
0761804,6005144,2020-21,0,0,0,0,0,0,0,0,
4169062,0000000,2020-21,0,0,0,0,0,0,0,0,.0
2065243,6107122,2020-21,0,0,0,0,0,0,0,0,
1262745,6007744,2020-21,0,0,0,0,0,0,0,0,
3667876,0000000,2020-21,0,0,0,0,0,0,0,0,.0
1965037,6022826,2020-21,0,0,0,0,0,0,0,0,
3968585,0111419,2020-21,0,0,0,0,0,0,0,0,
1964881,6021505,2020-21,0,0,0,0,0,0,0,0,
3467314,0108746,2020-21,0,0,0,0,0,0,0,0,
1965060,6023279,2020-21,0,0,0,0,0,0,0,0,
1363164,1331115,2020-21,0,0,0,0,0,0,0,0,.0
1062257,1033695,2020-21,0,5,1,1,1,2,4,14,14.9
4310439,0125781,2020-21,0,0,0,0,0,0,0,0,
3367215,6032577,2020-21,0,0,0,0,0,0,0,0,
3667843,3634995,2020-21,0,0,0,0,0,0,0,0,.0
1973445,1938935,2020-21,0,0,0,0,0,0,0,0,.0
1764014,0138537,2020-21,0,0,0,0,0,0,0,0,.0
3476505,6033617,2020-21,0,0,0,0,0,0,0,0,
1964733,6017875,2020-21,0,0,0,0,0,0,0,0,
1973445,6014294,2020-21,0,0,0,0,0,0,0,0,
3667868,6036743,2020-21,0,0,0,0,0,0,0,0,
5472256,5430046,2020-21,0,4,0,3,2,2,5,16,13.9
1964733,0102913,2020-21,0,4,0,0,1,1,4,10,44.0
5672546,5631742,2020-21,0,0,1,0,0,0,3,4,3.8
3673890,3630282,2020-21,0,0,0,0,0,0,0,0,.0
1964378,6012090,2020-21,0,0,0,0,0,0,0,0,
1062166,6006316,2020-21,0,0,0,0,0,0,0,0,
0761804,0734368,2020-21,0,5,3,6,12,6,34,70,46.0
2766159,0136697,2020-21,0,0,0,0,0,0,1,1,2.4
1363099,6008361,2020-21,0,0,0,0,0,0,0,0,
4168957,6044127,2020-21,0,0,0,0,0,0,0,0,
0161259,0115667,2020-21,0,0,0,0,0,0,0,0,.0
3375176,6032064,2020-21,0,0,0,0,0,0,0,0,
4168866,6043483,2020-21,0,0,0,0,0,0,0,0,
3773791,6039069,2020-21,0,0,0,0,0,0,0,0,
1973445,6022263,2020-21,0,0,0,0,0,0,0,0,
3768197,6038533,2020-21,0,0,0,0,0,0,0,0,
3166910,6031249,2020-21,0,0,0,0,0,0,0,0,
5271621,6114250,2020-21,0,0,0,0,0,0,0,0,
3467447,6034367,2020-21,0,0,0,0,0,0,0,0,
3066449,6027445,2020-21,0,0,0,0,0,0,0,0,
0661598,6003495,2020-21,0,0,0,0,0,0,0,0,
0761796,6057228,2020-21,0,0,0,0,0,0,0,0,
0561564,6003438,2020-21,0,0,0,0,0,0,0,0,
1964477,0129197,2020-21,0,0,0,0,0,0,0,0,
4369419,6047112,2020-21,0,0,0,0,0,0,0,0,
4369666,6048540,2020-21,0,0,0,0,0,0,0,0,
1864196,6010821,2020-21,0,0,0,0,0,0,0,0,
0261333,6002794,2020-21,0,0,0,0,0,0,0,0,
4169062,0112722,2020-21,0,8,0,2,4,4,8,26,48.9
3768338,6115570,2020-21,0,0,0,0,0,0,0,0,
3768296,6109326,2020-21,0,0,0,0,0,0,0,0,
5476794,5436258,2020-21,0,0,0,0,0,0,0,0,.0
3066670,0114736,2020-21,0,8,1,8,3,9,18,47,35.3
3868478,0119875,2020-21,0,0,0,0,0,0,0,0,.0
1964733,1995448,2020-21,0,4,0,5,9,5,8,32,34.9
3073650,6100861,2020-21,0,0,0,0,0,0,0,0,
1075127,6006985,2020-21,0,0,0,0,0,0,0,0,
5476794,5430285,2020-21,0,0,0,0,0,0,0,0,.0
0161291,6002463,2020-21,0,0,0,0,0,0,0,0,
4369666,4333795,2020-21,2,8,1,6,4,5,11,39,34.2
3968676,6098651,2020-21,0,0,0,0,0,0,0,0,
0961929,6106678,2020-21,0,0,0,0,0,0,0,0,
5010504,5030234,2020-21,0,0,0,0,0,0,0,0,.0
0761655,6109730,2020-21,0,0,0,0,0,0,0,0,
1964733,0122499,2020-21,0,0,0,0,0,0,0,0,
3773551,6109201,2020-21,0,0,0,0,0,0,0,0,
1964733,6016737,2020-21,0,0,0,0,0,0,0,0,
1563784,6010060,2020-21,0,0,0,0,0,0,0,0,
5672520,5631817,2020-21,0,0,0,0,0,0,0,0,.0
4369377,6068928,2020-21,0,0,0,0,0,0,0,0,
1964246,1995406,2020-21,0,4,0,4,3,2,9,22,21.2
0161200,6110332,2020-21,0,0,0,0,0,0,0,0,
1964774,6020259,2020-21,0,0,0,0,0,0,0,0,
3476505,6032932,2020-21,0,0,0,0,0,0,0,0,
1973452,1936228,2020-21,0,6,2,6,3,1,9,27,22.0
3868478,6041420,2020-21,0,0,0,0,0,0,0,0,
2076414,2030070,2020-21,0,0,0,0,0,0,0,0,.0
2065177,6023923,2020-21,0,0,0,0,0,0,0,0,
5475531,6053961,2020-21,0,0,0,0,0,0,0,0,
0761796,6099717,2020-21,0,0,0,0,0,0,0,0,
5872736,6056691,2020-21,0,0,0,0,0,0,0,0,
4569971,6050231,2020-21,0,0,0,0,0,0,0,0,
2265532,6025050,2020-21,0,0,0,0,0,0,0,0,
5673940,6106439,2020-21,0,0,0,0,0,0,0,0,
1965078,6023345,2020-21,0,0,0,0,0,0,0,0,
3467314,6120000,2020-21,0,0,0,0,0,0,0,0,
1964212,1930361,2020-21,0,3,0,2,2,4,3,14,11.7
3066621,3030046,2020-21,1,11,4,4,6,7,18,51,39.0
1864089,1831601,2020-21,0,1,0,0,0,0,0,1,16.1
3066670,6115133,2020-21,0,0,0,0,0,0,0,0,.0
1964733,6061519,2020-21,0,0,0,0,0,0,0,0,
1663875,6010276,2020-21,0,0,0,0,0,0,0,0,
4169013,6044614,2020-21,0,0,0,0,0,0,0,0,
0373981,6002877,2020-21,0,0,0,0,0,0,0,0,
2076414,0115550,2020-21,0,0,0,0,0,0,2,2,.8
4469807,6060644,2020-21,0,0,0,0,0,0,0,0,
0161309,6002620,2020-21,0,0,0,0,0,0,0,0,
1964212,6061238,2020-21,0,0,0,0,0,0,0,0,
1964733,1933241,2020-21,1,2,0,2,1,3,5,14,21.9
3467421,0132019,2020-21,0,0,0,0,0,0,0,0,.0
2365615,0115055,2020-21,0,0,0,0,0,0,0,0,
1964881,6021760,2020-21,0,0,0,0,0,0,0,0,
1964287,6011506,2020-21,0,0,0,0,0,0,0,0,
3675044,6108120,2020-21,0,0,0,0,0,0,0,0,
1964733,0122739,2020-21,0,0,0,0,0,0,0,0,
4870581,6099667,2020-21,0,0,0,0,0,0,0,0,
1062117,0139766,2020-21,0,0,0,0,0,0,0,0,
1964436,6012470,2020-21,0,0,0,0,0,0,0,0,
3066555,6028914,2020-21,0,0,0,0,0,0,0,0,
3166928,0116459,2020-21,0,3,1,1,2,5,10,22,28.7
3768338,6059653,2020-21,0,0,0,0,0,0,0,0,
4369401,4331955,2020-21,1,0,0,0,2,0,3,6,11.5
2465771,6107908,2020-21,0,0,0,0,0,0,0,0,
3667678,6098354,2020-21,0,0,0,0,0,0,0,0,
0761648,6115380,2020-21,0,0,0,0,0,0,0,0,
1964733,6058150,2020-21,0,0,0,0,0,0,0,0,
3467439,6034185,2020-21,0,0,0,0,0,0,0,0,
1964733,0108878,2020-21,0,2,1,0,2,1,3,9,18.4
2573585,2530111,2020-21,0,0,0,0,0,0,0,0,.0
1062125,6110209,2020-21,0,0,0,0,0,0,0,0,
2365540,2330900,2020-21,0,2,0,0,0,0,0,2,33.3
2365615,6114581,2020-21,0,0,0,0,0,0,0,0,.0
3773551,3730017,2020-21,0,0,0,0,0,0,0,0,.0
5673940,0121426,2020-21,0,0,0,0,0,0,0,0,.0
1965037,0000000,2020-21,0,0,0,0,0,0,0,0,
4369419,6046841,2020-21,0,0,0,0,0,0,0,0,
1573742,6009310,2020-21,0,0,0,0,0,0,0,0,
4971001,6052336,2020-21,0,0,0,0,0,0,0,0,
3768296,0111187,2020-21,0,0,0,0,0,0,0,0,
3675077,3631009,2020-21,0,0,0,0,0,0,0,0,.0
3667876,0116178,2020-21,0,0,0,0,0,0,0,0,
1764022,0132571,2020-21,0,0,0,0,0,1,0,1,5.7
4168882,6043590,2020-21,0,0,0,0,0,0,0,0,
0161259,6002042,2020-21,0,0,0,0,0,0,0,0,
0161119,0130625,2020-21,0,0,0,0,0,0,0,0,.0
3667702,0102939,2020-21,0,0,0,0,0,0,0,0,
3777107,0136473,2020-21,0,2,0,0,1,1,4,8,2.6
4168916,6115364,2020-21,0,0,0,0,0,0,0,0,
1964857,0125377,2020-21,0,5,1,1,3,3,8,21,27.7
1964733,1930734,2020-21,0,0,0,0,0,0,0,0,.0
1262679,6120562,2020-21,0,0,0,0,0,0,0,0,
3066522,6028435,2020-21,0,0,0,0,0,0,0,0,
1964733,0111211,2020-21,0,0,0,0,0,0,0,0,
3066472,6027692,2020-21,0,0,0,0,0,0,0,0,
5472256,0000000,2020-21,0,0,0,0,0,0,0,0,.0
1964774,6020309,2020-21,0,0,0,0,0,0,0,0,
1964808,6020549,2020-21,0,0,0,0,0,0,0,0,
1964733,0124511,2020-21,0,2,1,1,1,1,1,8,24.9
5271621,6053623,2020-21,0,0,0,0,0,0,0,0,
3768338,0109157,2020-21,0,0,0,0,0,0,0,0,
3367090,3334687,2020-21,0,0,0,0,0,0,0,0,.0
3467330,6033278,2020-21,0,0,0,0,0,0,0,0,
3768379,6089007,2020-21,0,0,0,0,0,0,0,0,
2465631,6025332,2020-21,0,0,0,0,0,0,0,0,
2173361,6024921,2020-21,0,0,0,0,0,0,0,0,
3768346,3730033,2020-21,0,10,3,3,7,20,35,82,47.2
3767991,6037733,2020-21,0,0,0,0,0,0,0,0,
1964733,6018873,2020-21,0,0,0,0,0,0,0,0,
3768338,3734654,2020-21,0,2,2,2,3,3,2,14,12.9
4068841,4030185,2020-21,0,0,0,0,0,0,0,0,.0
1964436,6012611,2020-21,0,0,0,0,0,0,0,0,
4310439,0123257,2020-21,0,1,0,1,0,0,0,2,15.3
1910199,0134346,2020-21,0,0,0,0,1,0,0,1,1.0
0161309,6002521,2020-21,0,0,0,0,0,0,0,0,
1964527,6013353,2020-21,0,0,0,0,0,0,0,0,
4870565,6051254,2020-21,0,0,0,0,0,0,0,0,
3066506,6028195,2020-21,0,0,0,0,0,0,0,0,
3768411,3730801,2020-21,0,4,0,2,2,0,5,13,19.7
2475317,6025423,2020-21,0,0,0,0,0,0,0,0,
3667876,6036909,2020-21,0,0,0,0,0,0,0,0,
2365615,6025217,2020-21,0,0,0,0,0,0,0,0,
1964733,6018105,2020-21,0,0,0,0,0,0,0,0,
3066555,3033206,2020-21,3,7,2,8,9,3,21,53,23.5
3667678,6106629,2020-21,0,0,0,0,0,0,0,0,
1062430,6007348,2020-21,0,0,0,0,0,0,0,0,
3975499,0108357,2020-21,0,0,0,0,0,0,0,0,
1964733,0117903,2020-21,0,0,0,0,0,0,0,0,
2365615,6025233,2020-21,0,0,0,0,0,0,0,0,
5071043,0112292,2020-21,0,0,0,0,0,0,0,0,
4870573,6051288,2020-21,0,0,0,0,0,0,0,0,
5271639,5237151,2020-21,0,0,0,0,0,0,0,0,.0
0761663,0139667,2020-21,0,0,0,0,0,0,0,0,
2475366,6025407,2020-21,0,0,0,0,0,0,0,0,
1964733,6019657,2020-21,0,0,0,0,0,0,0,0,
4269120,6045975,2020-21,0,0,0,0,0,0,0,0,
0161143,6090302,2020-21,0,0,0,0,0,0,0,0,
1563750,6096127,2020-21,0,0,0,0,0,0,0,0,
1964527,6013379,2020-21,0,0,0,0,0,0,0,0,
1062364,6007058,2020-21,0,0,0,0,0,0,0,0,
5075739,5030283,2020-21,1,10,2,7,4,7,10,41,26.6
3968676,0111328,2020-21,0,0,0,0,0,0,0,0,
3667710,6115984,2020-21,0,0,0,0,0,0,0,0,
3066464,6068589,2020-21,0,0,0,0,0,0,0,0,
1410140,0117994,2020-21,0,0,0,0,0,0,0,0,.0
3310330,0137836,2020-21,0,1,0,0,0,1,1,3,2.5
5071217,5030127,2020-21,0,0,0,0,0,0,0,0,.0
3667678,0100578,2020-21,0,0,0,0,0,0,0,0,
1964634,1996586,2020-21,0,2,0,7,2,0,6,17,41.5
1075275,1036938,2020-21,0,1,1,1,2,0,1,6,10.9
5075739,6053185,2020-21,0,0,0,0,0,0,0,0,
1964733,1931955,2020-21,0,0,0,0,0,0,0,0,.0
3768338,0129395,2020-21,0,0,0,0,0,0,0,0,
4276786,6045884,2020-21,0,0,0,0,0,0,0,0,
4569948,6050181,2020-21,0,0,0,0,0,0,0,0,
3467439,6034292,2020-21,0,0,0,0,0,0,0,0,
0161259,6001838,2020-21,0,0,0,0,0,0,0,0,
4373387,6047674,2020-21,0,0,0,0,0,0,0,0,
5071084,0120089,2020-21,0,0,0,0,0,0,0,0,
1663875,0112698,2020-21,0,2,1,1,2,2,4,12,5.0
3968676,6104368,2020-21,0,0,0,0,0,0,0,0,.0
3968569,6111462,2020-21,0,0,0,0,0,0,0,0,
4369435,6095988,2020-21,0,0,0,0,0,0,0,0,
5772678,6066245,2020-21,0,0,0,0,0,0,0,0,.0
1363123,6108823,2020-21,0,0,0,0,0,0,0,0,
1964733,0109207,2020-21,0,0,0,0,0,0,0,0,
1964568,6013726,2020-21,0,0,0,0,0,0,0,0,
0761754,6004170,2020-21,0,0,0,0,0,0,0,0,
3667686,6035646,2020-21,0,0,0,0,0,0,0,0,
3968486,6041750,2020-21,0,0,0,0,0,0,0,0,
4970870,0101253,2020-21,0,0,0,0,0,0,0,0,
3667819,6036362,2020-21,0,0,0,0,0,0,0,0,
3375242,0100958,2020-21,0,0,0,0,0,0,0,0,
1563404,6009393,2020-21,0,0,0,0,0,0,0,0,
5472256,6107536,2020-21,0,0,0,0,0,0,0,0,
1964725,6015499,2020-21,0,0,0,0,0,0,0,0,
5171381,6053250,2020-21,0,0,0,0,0,0,0,0,
3968676,6116115,2020-21,0,0,0,0,0,0,0,0,
1964733,6018816,2020-21,0,0,0,0,0,0,0,0,
3375176,6111082,2020-21,0,0,0,0,0,0,0,0,
4068809,6043301,2020-21,0,0,0,0,0,0,0,0,
5371761,6053813,2020-21,0,0,0,0,0,0,0,0,
1563313,6008833,2020-21,0,0,0,0,0,0,0,0,
0161309,0137810,2020-21,0,3,0,3,2,1,2,11,14.4
1964279,6011332,2020-21,0,0,0,0,0,0,0,0,
1964667,6014674,2020-21,0,0,0,0,0,0,0,0,
1563529,0125062,2020-21,0,0,0,0,0,0,0,0,.0
1062166,6061204,2020-21,0,0,0,0,0,0,0,0,
3066464,6106801,2020-21,0,0,0,0,0,0,0,0,
3773551,6037816,2020-21,0,0,0,0,0,0,0,0,
3367124,0105940,2020-21,0,0,0,0,0,0,0,0,.0
3667918,0113779,2020-21,0,0,0,0,0,0,0,0,
5271522,6111629,2020-21,0,0,0,0,0,0,0,0,
4770417,6050876,2020-21,0,0,0,0,0,0,0,0,
4369583,6109375,2020-21,0,0,0,0,0,0,0,0,
0661598,0630012,2020-21,0,0,0,0,0,0,0,0,.0
1563412,0100529,2020-21,0,4,0,3,4,2,3,16,16.4
1964634,6014542,2020-21,0,0,0,0,0,0,0,0,
4369450,6105795,2020-21,0,0,0,0,0,0,0,0,
1973437,6057558,2020-21,0,0,0,0,0,0,0,0,
1965136,6058572,2020-21,0,0,0,0,0,0,0,0,
3066530,6028864,2020-21,0,0,0,0,0,0,0,0,
3367199,6120547,2020-21,0,0,0,0,0,0,0,0,
4269120,6107007,2020-21,0,0,0,0,0,0,0,0,
3066480,6027833,2020-21,0,0,0,0,0,0,0,0,
4870581,6051395,2020-21,0,0,0,0,0,0,0,0,
3010306,0139352,2020-21,0,0,0,0,0,0,0,0,
1964733,6015770,2020-21,0,0,0,0,0,0,0,0,
5672512,6055180,2020-21,0,0,0,0,0,0,0,0,
3066670,6030316,2020-21,0,0,0,0,0,0,0,0,
0161291,6057111,2020-21,0,0,0,0,0,0,0,0,
1964774,6020275,2020-21,0,0,0,0,0,0,0,0,
5171415,6053300,2020-21,0,0,0,0,0,0,0,0,
1964733,0102764,2020-21,0,0,0,0,0,0,0,0,.0
1964550,6013585,2020-21,0,0,0,0,0,0,0,0,
1964840,6020846,2020-21,0,0,0,0,0,0,0,0,
3768346,6061998,2020-21,0,0,0,0,0,0,0,0,
5075739,0131185,2020-21,0,0,0,0,0,0,0,0,.0
0761697,0737023,2020-21,0,2,1,0,1,2,2,8,21.1
5672462,6055107,2020-21,0,0,0,0,0,0,0,0,
3667843,6111132,2020-21,0,0,0,0,0,0,0,0,
3667686,6035612,2020-21,0,0,0,0,0,0,0,0,
3667777,6035992,2020-21,0,0,0,0,0,0,0,0,
2866266,6026975,2020-21,0,0,0,0,0,0,0,0,
3667918,6037329,2020-21,0,0,0,0,0,0,0,0,
3868478,3833241,2020-21,4,3,4,5,5,6,12,39,42.5
4870573,6097950,2020-21,0,0,0,0,0,0,0,0,
4369641,6048268,2020-21,0,0,0,0,0,0,0,0,
5171456,6053433,2020-21,0,0,0,0,0,0,0,0,
1973437,0118760,2020-21,0,0,0,0,0,0,0,0,
0761655,6070981,2020-21,0,0,0,0,0,0,0,0,
4269328,4236345,2020-21,0,10,14,4,6,2,16,52,30.1
5472231,6105381,2020-21,0,0,0,0,0,0,0,0,
3667876,3636081,2020-21,0,0,2,5,2,1,8,18,19.8
3367215,6032742,2020-21,0,0,0,0,0,0,0,0,
3066464,3035987,2020-21,0,0,0,0,0,0,0,0,.0
5075739,5037700,2020-21,2,10,2,11,8,8,16,57,28.1
1062166,6006092,2020-21,0,0,0,0,0,0,0,0,
5472140,6054373,2020-21,0,0,0,0,0,0,0,0,
1563529,1536325,2020-21,0,0,0,0,0,0,0,0,.0
3166944,6031314,2020-21,0,0,0,0,0,0,0,0,
3667876,6036842,2020-21,0,0,0,0,0,0,0,0,
3768197,0132431,2020-21,0,0,0,0,0,0,0,0,
2165417,0124081,2020-21,0,0,0,0,0,0,0,0,
1964733,6019160,2020-21,0,0,0,0,0,0,0,0,
3968585,6100366,2020-21,0,0,0,0,0,0,0,0,
3467439,6034169,2020-21,0,0,0,0,0,0,0,0,
3066563,6029037,2020-21,0,0,0,0,0,0,0,0,
1563628,6009740,2020-21,0,0,0,0,0,0,0,0,
3667710,6035885,2020-21,0,0,0,0,0,0,0,0,
1663917,6010391,2020-21,0,0,0,0,0,0,0,0,
4369609,4334736,2020-21,0,0,0,0,0,0,0,0,.0
3066563,6028955,2020-21,0,0,0,0,0,0,0,0,
5471993,5430236,2020-21,0,0,0,0,0,0,0,0,.0
1976869,6023824,2020-21,0,0,0,0,0,0,0,0,
4770425,0131102,2020-21,0,0,0,0,0,0,0,0,
1964725,0115535,2020-21,0,0,0,0,0,0,0,0,
4870581,6051379,2020-21,0,0,0,0,0,0,0,0,
3066464,6108740,2020-21,0,0,0,0,0,0,0,0,
